Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
YMR045C/YMR046C,5469,YMR045C/YMR046C,"Retrotransposon TYA Gag and TYB Pol genes  transcribed/translated as one unit  polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN)  similar to retroviral genes/Retrotransposon TYA Gag gene co-transcribed with TYB Pol  translated as TYA or TYA-TYB polyprotein  Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs)  similar to retroviral Gag",29595.0,20101.0,27.7696134521,0.679202568001
YMR047C,3542,NUP116,Subunit of the Nup82 subcomplex of the nuclear pore complex  localized to both sides of the pore  contains a repetitive GLFG motif that interacts with mRNA export factor Mex67p and with karyopherin Kap95p  homologous to Nup100p,4522.0,4319.0,36.1500347303,0.955108359133
YMR049C,2624,ERB1,"Constituent of 66S pre-ribosomal particles, forms a complex with Nop7p and Ytm1p that is required for maturation of the large ribosomal subunit  required for maturation of the 25S and 5.8S ribosomal RNAs  homologous to mammalian Bop1",30997.0,27135.0,34.1696701677,0.87540729748
YMR050C/YMR051C,5469,YMR050C/YMR051C,"Retrotransposon TYA Gag and TYB Pol genes  transcribed/translated as one unit  polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN)  similar to retroviral genes/Retrotransposon TYA Gag gene co-transcribed with TYB Pol  translated as TYA or TYA-TYB polyprotein  Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs)  similar to retroviral Gag",29543.0,18518.0,28.1138891889,0.626815150797
YMR052C-A/YMR053C,3030,YMR052C-A/STB2,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data/Protein that interacts with Sin3p in a two-hybrid assay and is part of a large protein complex with Sin3p and Stb1p",733.0,687.0,40.8500727802,0.93724420191
YMR055C,1121,BUB2,"Mitotic exit network regulator, forms GTPase-activating Bfa1p-Bub2p complex that binds Tem1p and spindle pole bodies, blocks cell cycle progression before anaphase in response to spindle and kinetochore damage",2124.0,1992.0,32.7981927711,0.937853107345
YMR056C,1130,AAC1,"Mitochondrial inner membrane ADP/ATP translocator, exchanges cytosolic ADP for mitochondrially synthesized ATP  phosphorylated  Aac1p is a minor isoform while Pet9p is the major ADP/ATP translocator",5664.0,5292.0,48.0137944067,0.934322033898
YMR057C,572,YMR057C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps verified ORF AAC1",183.0,180.0,44.4888888889,0.983606557377
YMR060C,1184,SAM37,"Component of the Sorting and Assembly Machinery (SAM or TOB complex) of the mitochondrial outer membrane, which binds precursors of beta-barrel proteins and facilitates their outer membrane insertion  contributes to SAM complex stability",5606.0,5221.0,32.2828959969,0.931323581877
YMR062C,1526,ARG7,"Mitochondrial ornithine acetyltransferase, catalyzes the fifth step in arginine biosynthesis  also possesses acetylglutamate synthase activity, regenerates acetylglutamate while forming ornithine",2798.0,2608.0,36.4279141104,0.932094353109
YMR067C,1451,UBX4,UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p,3310.0,3013.0,35.1354132094,0.910271903323
YMR071C,704,TVP18,"Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p  may interact with ribosomes, based on co-purification experiments",3229.0,3068.0,35.9054758801,0.950139362032
YMR073C,806,IRC21,Putative protein of unknown function  may be involved in resistance to carboplatin and cisplatin  null mutant displays increase in spontaneous Rad52p foci  contains a lipid-binding domain and binds cardiolipin in a large-scale study,3545.0,3400.0,33.8835294118,0.959097320169
YMR074C,638,YMR074C,"Protein with homology to human PDCD5, which is involved in programmed cell death  N-terminal region forms a conserved triple-helix bundle structure  overexpression promotes H2O2-induced apoptosis  YMR074C is not an essential gene",12231.0,11427.0,29.7736063709,0.934265391219
YMR075C-A,566,YMR075C-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  completely overlaps the verified ORF RCO1/YMR075W",94.0,94.0,40.2021276596,1.0
YMR076C,4034,PDS5,"Protein required for establishment and maintenance of sister chromatid condensation and cohesion, colocalizes with cohesin on chromosomes, may function as a protein-protein interaction scaffold  also required during meiosis",3905.0,3678.0,30.5464926591,0.941869398207
YMR077C,866,VPS20,"Myristoylated subunit of ESCRTIII, the endosomal sorting complex required for transport of transmembrane proteins into the multivesicular body pathway to the lysosomal/vacuolar lumen  cytoplasmic protein recruited to endosomal membranes",8784.0,7966.0,38.5472006026,0.906876138434
YMR078C,2426,CTF18,Subunit of a complex with Ctf8p that shares some subunits with Replication Factor C and is required for sister chromatid cohesion  may have overlapping functions with Rad24p in the DNA damage replication checkpoint,3068.0,2985.0,34.7584589615,0.97294654498
YMR080C,3116,NAM7,ATP-dependent RNA helicase of the SFI superfamily involved in nonsense mediated mRNA decay  required for efficient translation termination at nonsense codons and targeting of NMD substrates to P-bodies  involved in telomere maintenance,515.0,483.0,41.9730848861,0.93786407767
YMR081C,1217,ISF1,"Serine-rich, hydrophilic protein with similarity to Mbr1p  overexpression suppresses growth defects of hap2, hap3, and hap4 mutants  expression is under glucose control  cotranscribed with NAM7 in a cyp1 mutant",1590.0,1351.0,35.6839378238,0.849685534591
YMR082C,557,YMR082C,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",5.0,5.0,28.6,1.0
YMR086C-A,539,YMR086C-A,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",151.0,148.0,48.472972973,0.980132450331
YMR088C,1889,VBA1,Permease of basic amino acids in the vacuolar membrane,4667.0,4331.0,34.1844839529,0.92800514249
YMR089C,2678,YTA12,"Component, with Afg3p, of the mitochondrial inner membrane m-AAA protease that mediates degradation of misfolded or unassembled proteins and is also required for correct assembly of mitochondrial enzyme complexes",11279.0,11024.0,35.1806966618,0.977391612732
YMR091C,1508,NPL6,"Component of the RSC chromatin remodeling complex  interacts with Rsc3p, Rsc30p, Ldb7p, and Htl1p to form a module important for a broad range of RSC functions  involved in nuclear protein import and maintenance of proper telomere length",4657.0,4214.0,33.290223066,0.90487438265
YMR092C,2048,AIP1,"Actin cortical patch component, interacts with the actin depolymerizing factor cofilin  required to restrict cofilin localization to cortical patches  contains WD repeats",9264.0,8908.0,32.8346430175,0.961571675302
YMR095C,875,SNO1,"Protein of unconfirmed function, involved in pyridoxine metabolism  expression is induced during stationary phase  forms a putative glutamine amidotransferase complex with Snz1p, with Sno1p serving as the glutaminase",83.0,47.0,32.7234042553,0.566265060241
YMR097C,1304,MTG1,"Putative GTPase peripheral to the mitochondrial inner membrane, essential for respiratory competence, likely functions in assembly of the large ribosomal subunit, has homologs in plants and animals",6322.0,6275.0,35.1329083665,0.992565643784
YMR098C,2039,ATP25,Mitochondrial protein required for the stability of Oli1p (Atp9p) mRNA and for the Oli1p ring formation  YMR098C is not an essential gene,2857.0,2806.0,38.1696364932,0.982149107455
YMR099C,1094,YMR099C,"Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase), likely involved in carbohydrate metabolism  GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS",5341.0,4937.0,30.2787117683,0.924358734319
YMR101C,1232,SRT1,Cis-prenyltransferase involved in synthesis of long-chain dolichols (19-22 isoprene units  as opposed to Rer2p which synthesizes shorter-chain dolichols)  localizes to lipid bodies  transcription is induced during stationary phase,504.0,491.0,36.4969450102,0.974206349206
YMR102C,2705,YMR102C,Protein of unknown function  transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance  mutant shows increased resistance to azoles  YMR102C is not an essential gene,3931.0,3795.0,41.3183135705,0.965403205291
YMR103C,563,YMR103C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data",4941.0,4097.0,25.3605076886,0.829184375632
YMR104C,2234,YPK2,Protein kinase with similarity to serine/threonine protein kinase Ypk1p  functionally redundant with YPK1 at the genetic level  participates in a signaling pathway required for optimal cell wall integrity  homolog of mammalian kinase SGK,868.0,819.0,47.0451770452,0.943548387097
YMR105C,1910,PGM2,"Phosphoglucomutase, catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate, which is a key step in hexose metabolism  functions as the acceptor for a Glc-phosphotransferase",4671.0,4614.0,41.2245340269,0.987797045601
YMR106C,2090,YKU80,"Subunit of the telomeric Ku complex (Yku70p-Yku80p), involved in telomere length maintenance, structure and telomere position effect  relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair",639.0,601.0,36.0216306156,0.940532081377
YMR110C,1799,HFD1,"Putative fatty aldehyde dehydrogenase, located in the mitochondrial outer membrane and also in lipid particles  has similarity to human fatty aldehyde dehydrogenase (FALDH) which is implicated in Sjogren-Larsson syndrome",5268.0,5180.0,40.7108108108,0.983295368261
YMR111C,1589,YMR111C,Protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the nucleus  YMR111C is not an essential gene,1222.0,1177.0,38.4477485132,0.96317512275
YMR112C,596,MED11,Subunit of the RNA polymerase II mediator complex  associates with core polymerase subunits to form the RNA polymerase II holoenzyme  essential protein,1680.0,1627.0,34.2470805163,0.968452380952
YMR114C,1307,YMR114C,"Protein of unknown function  may interact with ribosomes, based on co-purification experiments  green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm  YMR114C is not an essential gene",1249.0,1146.0,37.2443280977,0.917534027222
YMR116C,1433,ASC1,G-protein beta subunit and guanine nucleotide dissociation inhibitor for Gpa2p  ortholog of RACK1 that inhibits translation  core component of the small (40S) ribosomal subunit  represses Gcn4p in the absence of amino acid starvation,126003.0,116144.0,33.5860569638,0.92175583121
YMR117C,842,SPC24,"Component of the evolutionarily conserved kinetochore-associated Ndc80 complex (Ndc80p-Nuf2p-Spc24p-Spc25p)  involved in chromosome segregation, spindle checkpoint activity and kinetochore clustering",189.0,186.0,40.7795698925,0.984126984127
YMR118C,791,YMR118C,Protein of unknown function with similarity to succinate dehydrogenase cytochrome b subunit  YMR118C is not an essential gene,119.0,109.0,40.9541284404,0.915966386555
YMR120C,1979,ADE17,"Enzyme of 'de novo' purine biosynthesis containing both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosphate cyclohydrolase activities, isozyme of Ade16p  ade16 ade17 mutants require adenine and histidine",2171.0,2069.0,33.5882068632,0.953017042837
YMR121C,815,RPL15B,"Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl15Ap and has similarity to rat L15 ribosomal protein  binds to 5.8 S rRNA",11195.0,10341.0,35.8853108984,0.923715944618
YMR122C,575,YMR122C,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",592.0,545.0,30.9853211009,0.920608108108
YMR126C,1229,DLT1,"Protein of unknown function, mutant sensitive to 6-azauracil (6AU) and mycophenolic acid (MPA)",2997.0,2918.0,39.6024674435,0.973640306974
YMR127C,1217,SAS2,"Histone acetyltransferase (HAT) catalytic subunit of the SAS complex (Sas2p-Sas4p-Sas5p), which acetylates free histones and nucleosomes and regulates transcriptional silencing  member of the MYSTacetyltransferase family",1429.0,1350.0,32.4814814815,0.944716585024
YMR131C,1736,RRB1,Essential nuclear protein involved in early steps of ribosome biogenesis  physically interacts with the ribosomal protein Rpl3p,15771.0,14676.0,34.7701689834,0.930568765456
YMR132C,827,JLP2,"Protein of unknown function, contains sequence that closely resembles a J domain (typified by the E. coli DnaJ protein)",915.0,865.0,31.4705202312,0.945355191257
YMR135C,1568,GID8,"Protein of unknown function, involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase  contains LisH and CTLH domains, like Vid30p  dosage-dependent regulator of START",931.0,886.0,47.4819413093,0.951664876477
YMR137C,2186,PSO2,Nuclease required for a post-incision step in the repair of DNA single and double-strand breaks that result from interstrand crosslinks produced by a variety of mono- and bi-functional psoralen derivatives  induced by UV-irradiation,1408.0,1344.0,28.5751488095,0.954545454545
YMR141C,509,YMR141C,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",638.0,631.0,38.5990491284,0.989028213166
YMR142C,1202,RPL13B,"Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl13Ap  not essential for viability  has similarity to rat L13 ribosomal protein",102683.0,89993.0,34.7578144967,0.876415765024
YMR145C,1883,NDE1,"Mitochondrial external NADH dehydrogenase, a type II NAD(P)H:quinone oxidoreductase that catalyzes the oxidation of cytosolic NADH  Nde1p and Nde2p provide cytosolic NADH to the mitochondrial respiratory chain",41888.0,41120.0,37.4504863813,0.98166539343
YMR146C,1244,TIF34,"eIF3i subunit of the core complex of translation initiation factor 3 (eIF3), which is essential for translation  stimulates rate of ribosomal scanning during translation reinitiation",14252.0,12997.0,33.5965222744,0.911942183553
YMR150C,773,IMP1,"Catalytic subunit of the mitochondrial inner membrane peptidase complex, required for maturation of mitochondrial proteins of the intermembrane space  complex contains Imp1p and Imp2p (both catalytic subunits), and Som1p",2986.0,2909.0,38.5668614644,0.974212993972
YMR153C-A,536,YMR153C-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified gene NUP53",75.0,72.0,48.9305555556,0.96
YMR154C,2384,RIM13,Calpain-like cysteine protease involved in proteolytic activation of Rim101p in response to alkaline pH  has similarity to A. nidulans palB,1099.0,1068.0,40.7134831461,0.971792538672
YMR156C,917,TPP1,"DNA 3'-phosphatase that functions in repair of endogenous damage of double-stranded DNA, activity is specific for removal of 3' phosphates at strand breaks  has similarity to the l-2-haloacid dehalogenase superfamily",580.0,555.0,38.4594594595,0.956896551724
YMR157C,968,AIM36,"Protein of unknown function  null mutant displays reduced respiratory growth and elevated frequency of mitochondrial genome loss  the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies",1287.0,1170.0,36.8623931624,0.909090909091
YMR158C-A,338,YMR158C-A,"Putative protein of unknown function, may contain a lipid attachment site  YMR158C-A is not an essential gene",848.0,837.0,44.3285543608,0.987028301887
YMR159C,653,ATG16,"Conserved protein that interacts with Atg12p-Atg5p conjugates to form Atg12p-Atg5p-Atg16p multimers, which localize to the pre-autophagosomal structure and are required for autophagy",34.0,32.0,31.8125,0.941176470588
YMR162C,5171,DNF3,Aminophospholipid translocase (flippase) that maintains membrane lipid asymmetry in post-Golgi secretory vesicles  localizes to the trans-Golgi network  likely involved in protein transport  type 4 P-type ATPase,3095.0,2939.0,33.5862538278,0.949596122779
YMR163C,2318,INP2,Peroxisome-specific receptor important for peroxisome inheritance  co-fractionates with peroxisome membranes and co-localizes with peroxisomes in vivo  physically interacts with the myosin V motor Myo2p  INP2 is not an essential gene,550.0,523.0,31.5602294455,0.950909090909
YMR164C,2477,MSS11,Transcription factor involved in regulation of invasive growth and starch degradation  controls the activation of MUC1 and STA2 in response to nutritional signals,668.0,579.0,40.8411053541,0.866766467066
YMR165C,2789,PAH1,"Mg2+-dependent phosphatidate (PA) phosphatase, catalyzes the dephosphorylation of PA to yield diacylglycerol, responsible for de novo lipid synthesis and formation of lipid droplets  homologous to mammalian lipin 1",2664.0,2589.0,31.4677481653,0.971846846847
YMR166C,1307,YMR166C,Predicted transporter of the mitochondrial inner membrane  has similarity to human mitochondrial ATP-Mg/Pi carriers  YMR166C is not an essential gene,1343.0,1127.0,34.07364685,0.839166046165
YMR168C,2027,CEP3,"Essential kinetochore protein, component of the CBF3 complex that binds the CDEIII region of the centromere  contains an N-terminal Zn2Cys6 type zinc finger domain, a C-terminal acidic domain, and a putative coiled coil dimerization domain",142.0,134.0,49.7014925373,0.943661971831
YMR169C,1721,ALD3,"Cytoplasmic aldehyde dehydrogenase, involved in beta-alanine synthesis  uses NAD+ as the preferred coenzyme  very similar to Ald2p  expression is induced by stress and repressed by glucose",768.0,725.0,36.2813793103,0.944010416667
YMR170C,1721,ALD2,"Cytoplasmic aldehyde dehydrogenase, involved in ethanol oxidation and beta-alanine biosynthesis  uses NAD+ as the preferred coenzyme  expression is stress induced and glucose repressed  very similar to Ald3p",2708.0,2661.0,38.98158587,0.982644017725
YMR171C,1853,EAR1,Specificity factor required for Rsp5p-dependent ubiquitination and sorting of specific cargo proteins at the multivesicular body  mRNA is targeted to the bud via the mRNA transport system involving She2p,3220.0,2889.0,40.1197646244,0.897204968944
YMR172C-A,584,YMR172C-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data",0.0,0.0,NA,NA
YMR174C,407,PAI3,"Cytoplasmic proteinase A (Pep4p) inhibitor, dependent on Pbs2p and Hog1p protein kinases for osmotic induction  intrinsically unstructured, N-terminal half becomes ordered in the active site of proteinase A upon contact",1879.0,1737.0,37.3937823834,0.924427887174
YMR180C,1163,CTL1,"RNA 5'-triphosphatase, localizes to both the nucleus and cytoplasm",1452.0,1370.0,40.0160583942,0.943526170799
YMR181C,665,YMR181C,Protein of unknown function  mRNA transcribed as part of a bicistronic transcript with a predicted transcriptional repressor RGM1/YMR182C  mRNA is destroyed by nonsense-mediated decay (NMD)  YMR181C is not an essential gene,2575.0,2500.0,38.4988,0.970873786408
YMR182C,836,RGM1,Putative transcriptional repressor with proline-rich zinc fingers  overproduction impairs cell growth,296.0,239.0,25.9456066946,0.807432432432
YMR183C,1088,SSO2,Plasma membrane t-SNARE involved in fusion of secretory vesicles at the plasma membrane  syntaxin homolog that is functionally redundant with Sso1p,17482.0,14586.0,30.9668860551,0.834343896579
YMR187C,1496,YMR187C,Putative protein of unknown function  YMR187C is not an essential gene,1230.0,1206.0,35.723880597,0.980487804878
YMR188C,914,MRPS17,Mitochondrial ribosomal protein of the small subunit,10761.0,10098.0,24.0004951476,0.938388625592
YMR190C,4544,SGS1,Nucleolar DNA helicase of the RecQ family  involved in genome integrity maintenance  regulates chromosome synapsis and meiotic joint molecule/crossover formation  potential role as repressor of a subset of rapamycin responsive genes  rapidly lost in response to rapamycin in Rrd1p-dependent manner  similar to human BLM and WRN proteins implicated in Bloom and Werner syndromes,2960.0,2805.0,33.713368984,0.947635135135
YMR193C-A,587,YMR193C-A,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",22.0,21.0,31.1904761905,0.954545454545
YMR194C-B,494,CMC4,Protein that localizes to the mitochondrial intermembrane space via the Mia40p-Erv1p system  contains twin cysteine-x(9)-cysteine motifs,1367.0,834.0,22.4988009592,0.610095098756
YMR194C-A,425,YMR194C-A,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",1804.0,1785.0,34.1871148459,0.989467849224
YMR197C,854,VTI1,"Protein involved in cis-Golgi membrane traffic  v-SNARE that interacts with two t-SNARES, Sed5p and Pep12p  required for multiple vacuolar sorting pathways",6208.0,6077.0,37.6401184795,0.978898195876
YMR201C,1400,RAD14,Protein that recognizes and binds damaged DNA during nucleotide excision repair  subunit of Nucleotide Excision Repair Factor 1 (NEF1)  contains zinc finger motif  homolog of human XPA protein,3157.0,1612.0,29.020471464,0.51061133988
YMR204C,1463,INP1,Peripheral membrane protein of peroxisomes involved in peroxisomal inheritance  recruitment to peroxisomes is mediated by interaction with Pex3p at the peroxisomal membrane,579.0,564.0,41.8492907801,0.974093264249
YMR205C,3080,PFK2,"Beta subunit of heterooctameric phosphofructokinase involved in glycolysis, indispensable for anaerobic growth, activated by fructose-2,6-bisphosphate and AMP, mutation inhibits glucose induction of cell cycle-related genes",31149.0,27818.0,37.4742972176,0.893062377604
YMR207C,6572,HFA1,"Mitochondrial acetyl-coenzyme A carboxylase, catalyzes the production of malonyl-CoA in mitochondrial fatty acid biosynthesis",1572.0,1490.0,34.5906040268,0.947837150127
YMR209C,1574,YMR209C,Putative S-adenosylmethionine-dependent methyltransferase  YMR209C is not an essential gene,4599.0,4502.0,37.656152821,0.978908458361
YMR212C,2549,EFR3,Protein required for Stt4-containing phosphoinositide kinase patch assembly at the plasma membrane  exhibits synthetic lethal genetic interactions with PHO85  has sequence similarity to the Drosophila rolling blackout (RBO) gene,45976.0,44322.0,37.1380127251,0.964024708544
YMR216C,2429,SKY1,SR protein kinase (SRPK) involved in regulating proteins involved in mRNA metabolism and cation homeostasis  similar to human SRPK1,4888.0,4604.0,42.9222415291,0.941898527005
YMR218C,3509,TRS130,One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion  involved in ER to Golgi membrane traffic  mutation activates transcription of OCH1,2518.0,2490.0,37.8895582329,0.988880063542
YMR221C,1715,YMR221C,"Putative protein of unknown function  the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies  physical interaction with Atg27p suggests a possible role in autophagy",9475.0,9244.0,26.8612072696,0.97562005277
YMR222C,872,FSH2,Putative serine hydrolase that localizes to the cytoplasm  sequence is similar to S. cerevisiae Fsh1p and Fsh3p and the human candidate tumor suppressor OVCA2,6539.0,6135.0,33.3830480848,0.93821685273
YMR224C,2279,MRE11,"Subunit of a complex with Rad50p and Xrs2p (MRX complex) that functions in repair of DNA double-strand breaks and in telomere stability, exhibits nuclease activity that appears to be required for MRX function  widely conserved",824.0,752.0,39.4880319149,0.912621359223
YMR225C,644,MRPL44,Mitochondrial ribosomal protein of the large subunit,11823.0,11676.0,37.9430455635,0.98756660746
YMR226C,1004,YMR226C,"NADP(+)-dependent dehydrogenase  acts on serine, L-allo-threonine, and other 3-hydroxy acids  green fluorescent protein fusion protein localizes to the cytoplasm and nucleus  may interact with ribosomes, based on co-purification experiments",36579.0,35867.0,27.8273621992,0.980535279805
YMR227C,1973,TAF7,"TFIID subunit (67 kDa), involved in RNA polymerase II transcription initiation",3799.0,2845.0,35.325483304,0.748881284549
YMR229C,5390,RRP5,RNA binding protein with preference for single stranded tracts of U's involved in synthesis of both 18S and 5.8S rRNAs  component of both the ribosomal small subunit (SSU) processosome and the 90S preribosome,34112.0,28002.0,29.2506606671,0.820884146341
YMR235C,1424,RNA1,"GTPase activating protein (GAP) for Gsp1p, involved in nuclear transport",19550.0,18888.0,32.1597310462,0.966138107417
YMR239C,1616,RNT1,RNAase III  involved in rDNA transcription and rRNA processing  also cleaves a stem-loop structure at the 3' end of U2 snRNA to ensure formation of the correct U2 3' end  involved in polyadenylation-independent transcription termination,3724.0,3705.0,24.0172739541,0.994897959184
YMR240C,1511,CUS1,"Protein required for assembly of U2 snRNP into the spliceosome, forms a complex with Hsh49p and Hsh155p",926.0,835.0,33.571257485,0.901727861771
YMR242C,1196,RPL20A,"Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl20Bp and has similarity to rat L18a ribosomal protein",164817.0,94752.0,28.8528368794,0.574892153115
YMR243C,1529,ZRC1,"Vacuolar membrane zinc transporter, transports zinc from the cytosol into the vacuole for storage  also has a role in resistance to zinc shock resulting from a sudden influx of zinc into the cytoplasm",8343.0,7914.0,34.8963861511,0.948579647609
YMR244C-A,515,YMR244C-A,Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damaging agent MMS  YMR244C-A is not an essential gene,4753.0,4432.0,36.5503158845,0.932463707132
YMR247C,4889,RKR1,"RING domain E3 ubiquitin ligase  involved in the ubiquitin-mediated degradation of non-stop proteins  functional connections to chromatin modification  nuclear protein that also co-localizes with ribosomes  homolog of mouse Listerin, whose mutation has been reported to cause neurodegeneration in mice",2925.0,2855.0,39.3439579685,0.976068376068
YMR252C,605,YMR252C,Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to mitochondria  YMR252C is not an essential gene,850.0,747.0,41.8835341365,0.878823529412
YMR253C,1445,YMR253C,Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern  YMR253C is not an essential gene,463.0,440.0,36.3181818182,0.950323974082
YMR254C,509,YMR254C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data",34.0,31.0,27.0322580645,0.911764705882
YMR256C,383,COX7,"Subunit VII of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain",26318.0,25296.0,30.7391682479,0.96116726195
YMR257C,2603,PET111,Mitochondrial translational activator specific for the COX2 mRNA  located in the mitochondrial inner membrane,1074.0,1029.0,37.5121477162,0.958100558659
YMR258C,1862,YMR258C,GTPase inhibitor with similarity to F-box proteins  inhibits Ypt52p GTPase activity by preventing Ypt52p from binding GTP  involved in regulating intracellular trafficking  physically interacts with Skp1p,6020.0,5850.0,34.2639316239,0.971760797342
YMR259C,4463,YMR259C,Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm  YMR259C is not an essential gene,4883.0,4758.0,37.650273224,0.974400983002
YMR260C,662,TIF11,"Translation initiation factor eIF1A, essential protein that forms a complex with Sui1p (eIF1) and the 40S ribosomal subunit and scans for the start codon  C-terminus associates with Fun12p (eIF5B)  N terminus interacts with eIF2 and eIF3",91386.0,63671.0,29.7198096465,0.696725975532
YMR261C,3365,TPS3,"Regulatory subunit of trehalose-6-phosphate synthase/phosphatase complex, which synthesizes the storage carbohydrate trehalose  expression is induced by stress conditions and repressed by the Ras-cAMP pathway",8233.0,7027.0,36.9296997296,0.853516336694
YMR265C,1586,YMR265C,Putative protein of unknown function,1955.0,1893.0,41.1019545695,0.968286445013
YMR268C,1535,PRP24,Splicing factor that reanneals U4 and U6 snRNPs during spliceosome recycling,2304.0,2235.0,36.7020134228,0.970052083333
YMR270C,1298,RRN9,"Protein involved in promoting high level transcription of rDNA, subunit of UAF (upstream activation factor) for RNA polymerase I",1655.0,1591.0,34.8988057825,0.961329305136
YMR271C,884,URA10,"Minor orotate phosphoribosyltransferase (OPRTase) isozyme that catalyzes the fifth enzymatic step in the de novo biosynthesis of pyrimidines, converting orotate into orotidine-5'-phosphate  major OPRTase encoded by URA5",342.0,327.0,38.003058104,0.956140350877
YMR272C,1355,SCS7,"Sphingolipid alpha-hydroxylase, functions in the alpha-hydroxylation of sphingolipid-associated very long chain fatty acids, has both cytochrome b5-like and hydroxylase/desaturase domains, not essential for growth",11446.0,10922.0,37.7290789233,0.954219814782
YMR273C,2948,ZDS1,Protein with a role in regulating Swe1p-dependent polarized growth  interacts with silencing proteins at the telomere  has a role in Bcy1p localization  implicated in mRNA nuclear export  involved in mitotic exit through Cdc14p regulation,7800.0,5502.0,25.9834605598,0.705384615385
YMR274C,1148,RCE1,Type II CAAX prenyl protease involved in the proteolysis and maturation of Ras and the a-factor mating pheromone,2793.0,2716.0,38.6851988218,0.972431077694
YMR275C,3131,BUL1,"Ubiquitin-binding component of the Rsp5p E3-ubiquitin ligase complex, functional homolog of Bul2p, disruption causes temperature-sensitive growth, overexpression causes missorting of amino acid permeases",5308.0,5160.0,41.1011627907,0.972117558402
YMR279C,1823,YMR279C,Putative boron transporter involved in boron efflux and resistance  overexpression mutant but not null mutant displays boron tolerance phenotype  identified as a heat-induced gene in a high-throughout screen  YMR279C is not an essential gene  paralog of the efflux pump ATR1,57.0,56.0,49.7678571429,0.982456140351
YMR280C,4502,CAT8,"Zinc cluster transcriptional activator necessary for derepression of a variety of genes under non-fermentative growth conditions, active after diauxic shift, binds carbon source responsive elements",301.0,280.0,38.9392857143,0.93023255814
YMR282C,1943,AEP2,"Mitochondrial protein, likely involved in translation of the mitochondrial OLI1 mRNA  exhibits genetic interaction with the OLI1 mRNA 5'-untranslated leader",3684.0,3532.0,36.4051528879,0.958740499457
YMR283C,1742,RIT1,"2'-O-ribosyl phosphate transferase, modifies the initiator methionine tRNA at position 64 to distinguish it from elongator methionine tRNA",947.0,918.0,37.2254901961,0.969376979937
YMR285C,1748,NGL2,Protein involved in 5.8S rRNA processing  Ccr4p-like RNase required for correct 3'-end formation of 5.8S rRNA at site E  similar to Ngl1p and Ngl3p,6950.0,6878.0,39.6246001745,0.98964028777
